pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{49, 465}]","[]",2,4,"(72513,73035);(72638,73379);(73176,73676);(73379,74782)"
"[{49, 476}]","[]",2,61,"(2959,3630);(4056,4557);(4177,4784);(5171,5861);(5455,6010);(5842,6404);(6132,7165);(6924,7458);(7165,7671);(8805,10638);(11265,11962);(13054,14062);(13713,14281);(13920,14972);(16137,18399);(18020,18524);(18481,18997);(18481,19758);(19634,20208);(19915,20512);(20779,22203);(23211,24178);(24825,25819);(27273,28024);(27955,28461);(27955,28461);(30125,30730);(31129,32296);(31954,32672);(32672,33312);(34074,34574);(34074,34574);(35200,36372);(37413,38040);(37793,38335);(38651,39376);(43047,43789);(45708,46208);(45900,46482);(46756,47532);(47904,48404);(51008,51626);(52084,52627);(54531,55031);(54602,55879);(58992,59891);(61035,61796);(61699,62522);(62516,64355);(66127,66627);(70130,72055);(72055,72582);(73333,74299);(74522,75275);(75275,75848);(75275,76186);(77259,78376);(81190,82509);(83769,84269);(83839,84412);(84862,85613)"
"[{49, 489}]","[]",2,4,"(22691,23605);(23258,23759);(23710,24213);(23891,24630)"
"[{49, 491}]","[]",2,1,"(70451,71360)"
"[{49, 498}]","[]",2,4,"(30746,31246);(31009,31551);(31162,31714);(31358,32353)"
"[{49, 510}]","[]",2,1,"(23979,24680)"
"[{49, 523}]","[]",2,4,"(3777,4302);(61978,62522);(62133,64286);(77540,78243)"
"[{49, 534}]","[]",2,11,"(6240,7018);(24156,24656);(24156,24656);(24358,24953);(24358,25274);(63609,64273);(74459,75275);(77588,78157);(77588,78157);(77917,78468);(79411,79991)"
"[{49, 537}]","[]",2,1,"(5940,6833)"
"[{49, 545}]","[]",2,10,"(19439,19978);(19534,20288);(19978,20514);(20172,21455);(22567,23578);(23377,24661);(49613,50359);(50194,50694);(50358,51117);(50954,51928)"
"[{49, 549}]","[]",2,2,"(27499,28037);(27499,28037)"
"[{49, 571}]","[]",2,1,"(77872,78438)"
"[{49, 582}]","[]",2,8,"(41546,42130);(41881,42381);(42183,43163);(42927,43607);(58088,59247);(58839,59648);(76461,77207);(77323,78438)"
"[{49, 590}]","[]",2,1,"(64680,65229)"
"[{49, 593}]","[]",2,6,"(1714,2232);(19703,21438);(26862,28239);(28367,28990);(28367,29236);(59022,59852)"
"[{49, 605}]","[]",2,8,"(1466,2344);(1880,3810);(5048,6498);(24330,25126);(28939,29481);(69524,70702);(70384,70884);(70442,71383)"
"[{49, 624}]","[]",2,3,"(16137,16685);(16546,17408);(17162,18156)"
"[{49, 648}]","[]",2,1,"(14232,15117)"
"[{49, 650}]","[]",2,3,"(72734,73306);(84313,84815);(84772,85279)"
"[{49, 651}]","[]",2,1,"(34828,35440)"
"[{49, 652}]","[]",2,2,"(77063,77649);(77508,78839)"
"[{49, 665}]","[]",2,1,"(504,1049)"
"[{49, 676}]","[]",2,2,"(19668,20208);(20873,21422)"
"[{49, 678}]","[]",2,1,"(24318,24833)"
"[{49, 704}]","[]",2,7,"(37914,38991);(38750,39305);(57927,60063);(70161,70693);(71022,71543);(76731,77689);(77814,78332)"
"[{49, 716}]","[]",2,1,"(38882,39480)"
"[{49, 731}]","[]",2,2,"(38032,38533);(38296,39204)"
"[{49, 735}]","[]",2,1,"(9583,10457)"
"[{49, 750}]","[]",2,3,"(1733,3601);(4970,5485);(4970,6036)"
"[{49, 752}]","[]",2,2,"(20604,21149);(21082,21744)"
"[{49, 761}]","[]",2,1,"(16728,17345)"
"[{49, 767}]","[]",2,2,"(62439,63038);(80414,81619)"
"[{49, 770}]","[]",2,1,"(14013,15026)"
"[{49, 784}]","[]",2,5,"(2070,3055);(2701,3221);(42807,43570);(65401,66173);(66057,67473)"
"[{49, 807}]","[]",2,1,"(65539,67770)"
"[{49, 809}]","[]",2,8,"(23245,23852);(23702,24677);(24475,25221);(57721,59003);(58642,59564);(83660,84327);(84237,85385);(85503,86271)"
"[{49, 810}]","[]",2,4,"(70020,70870);(83861,84410);(84239,85617);(85531,86033)"
"[{49, 818}]","[]",2,1,"(84976,85698)"
"[{49, 825}]","[]",2,9,"(12875,13564);(59349,59920);(62167,63068);(62969,63484);(62969,63793);(63652,64374);(77272,77774);(78198,78793);(78505,79166)"
"[{49, 830}]","[]",2,4,"(16084,17003);(16555,17214);(17504,18004);(17473,18322)"
"[{49, 847}]","[]",2,1,"(23160,23837)"
"[{49, 856}]","[]",2,3,"(21833,22474);(22290,22812);(25319,25943)"
"[{49, 886}]","[]",2,3,"(70001,70584);(70223,70910);(84294,85182)"
"[{49, 912}]","[]",2,4,"(23320,23851);(23676,24277);(23676,24277);(23851,24708)"
"[{49, 914}]","[]",2,3,"(19632,20645);(76341,77135);(77711,78340)"
"[{49, 957}]","[]",2,1,"(66459,66986)"
"[{49, 977}]","[]",2,4,"(8412,8978);(20648,21280);(31396,32251);(63092,63654)"
"[{49, 979}]","[]",2,1,"(21113,21689)"
"[{49, 985}]","[]",2,1,"(35027,35842)"
"[{49, 994}]","[]",2,1,"(27896,28396)"
"[{49, 1005}]","[]",2,2,"(54965,55501);(54965,55501)"
"[{49, 1028}]","[]",2,1,"(58886,59429)"
"[{49, 1031}]","[]",2,3,"(22827,23720);(23906,24521);(24322,24836)"
"[{49, 1035}]","[]",2,1,"(14013,15073)"
"[{49, 1122}]","[]",2,5,"(1248,1971);(1248,1971);(2304,2829);(2554,3871);(5252,5811)"
"[{49, 1136}]","[]",2,2,"(34097,34787);(54051,54885)"
"[{49, 1147}]","[]",2,11,"(2969,3599);(5715,7192);(9497,10777);(17361,17936);(19676,22055);(23961,24919);(27338,28222);(35142,35768);(58911,60076);(59715,60292);(62992,63717)"
"[{49, 1159}]","[]",2,1,"(59087,59638)"
"[{49, 1173}]","[]",2,1,"(20632,21188)"
"[{49, 1199}]","[]",2,4,"(13194,14365);(34853,35356);(34853,35356);(35066,36344)"
"[{49, 1240}]","[]",2,1,"(70533,71431)"
"[{49, 1328}]","[]",2,34,"(272,1285);(4142,5250);(5002,5502);(5136,6108);(7517,8528);(8528,9224);(10782,12309);(13300,13871);(13284,13871);(14702,16249);(16379,17113);(16774,17347);(18364,19639);(21336,21837);(21365,23236);(23850,24350);(23979,24594);(23850,24350);(23979,24803);(24415,25000);(24875,25376);(24960,25640);(24875,25376);(24960,26597);(26266,26871);(27628,28423);(28835,30861);(30580,31242);(32900,34241);(34044,34898);(34898,35638);(36776,37964);(48567,49384);(49054,49791)"
"[{49, 1345}]","[]",2,13,"(1558,2230);(5342,5978);(8640,9405);(9263,9799);(11943,12710);(16092,16664);(22864,23559);(26285,27096);(26748,27676);(30068,30661);(30544,31130);(30798,31311);(33815,34654)"
"[{49, 1394}]","[]",2,6,"(19404,19915);(19404,20510);(20259,20818);(20502,21858);(63348,63890);(65242,67839)"
"[{49, 1418}]","[]",2,1,"(58864,59849)"
"[{49, 1436}]","[]",2,1,"(81311,81848)"
"[{49, 1445}]","[]",2,1,"(50575,51155)"
"[{49, 1487}]","[]",2,2,"(20782,21542);(50932,51617)"
"[{49, 1594}]","[]",2,1,"(19652,21723)"
"[{49, 1660}]","[]",2,2,"(21429,21943);(29325,29828)"
"[{49, 1678}]","[]",2,4,"(21113,21688);(23862,24405);(50516,51019);(50714,51607)"
"[{49, 1694}]","[]",2,3,"(46407,47249);(46905,47405);(73353,74732)"
"[{49, 1705}]","[]",2,1,"(80949,81584)"
"[{49, 1716}]","[]",2,8,"(1402,2501);(2218,3628);(4569,5123);(4569,5123);(4839,5864);(5485,6056);(6255,7008);(8723,9342)"
"[{49, 1764}]","[]",2,1,"(66250,66915)"
"[{49, 1772}]","[]",2,1,"(73683,74187)"
"[{49, 1790}]","[]",2,2,"(58516,59022);(59082,59779)"
"[{49, 1805}]","[]",2,1,"(77534,78200)"
"[{49, 1860}]","[]",2,6,"(5485,6270);(5928,6428);(6270,6804);(6428,6929);(6495,7407);(7014,7574)"
"[{49, 1873}]","[]",2,1,"(23483,24046)"
"[{49, 1900}]","[]",2,3,"(63199,63699);(63199,63699);(63258,63850)"
"[{49, 1904}]","[]",2,3,"(84772,85297);(84772,85475);(84772,85475)"
"[{49, 1931}]","[]",2,1,"(12951,13487)"
"[{49, 1987}]","[]",2,1,"(24044,24626)"
"[{49, 2057}]","[]",2,4,"(15681,16811);(16579,17757);(79973,80519);(80850,81374)"
"[{49, 2076}]","[]",2,1,"(23757,24412)"
"[{49, 2081}]","[]",2,2,"(62462,63056);(62462,63214)"
"[{49, 2136}]","[]",2,2,"(27083,27605);(66687,67761)"
"[{49, 2151}]","[]",2,7,"(49614,50223);(50344,50900);(50344,50900);(50565,51065);(50344,50900);(50565,51065);(50680,51954)"
"[{49, 2185}]","[]",2,8,"(77687,78461);(78300,78862);(78652,79186);(80207,80993);(80736,81236);(80855,82210);(84488,85355);(85159,85659)"
"[{49, 2209}]","[]",2,3,"(30806,31317);(30806,31317);(30806,31317)"
"[{49, 2216}]","[]",2,3,"(58227,58996);(59218,59809);(59509,60136)"
"[{49, 2239}]","[]",2,24,"(2415,3690);(17020,17520);(17182,18082);(20973,21494);(23850,25012);(27591,28567);(30179,30724);(30441,32401);(35265,36298);(38827,39426);(42931,43804);(46752,47350);(46752,47817);(51356,52303);(55167,56033);(59035,60200);(62902,63930);(66713,67605);(70579,71646);(73830,75029);(80031,80665);(80233,80734);(81010,82476);(84955,85696)"
"[{49, 2242}]","[]",2,4,"(23369,24778);(69804,70305);(69804,70305);(70536,71118)"
"[{49, 2326}]","[]",2,1,"(80994,81590)"
"[{49, 2344}]","[]",2,2,"(58192,58763);(59112,59755)"
"[{49, 2384}]","[]",2,2,"(31173,31681);(73450,74027)"
"[{49, 2441}]","[]",2,1,"(35219,35902)"
"[{49, 2630}]","[]",2,1,"(38385,39015)"
"[{49, 2750}]","[]",2,1,"(73442,74569)"
"[{49, 2764}]","[]",2,1,"(62784,63286)"
"[{49, 2843}]","[]",2,1,"(35125,35723)"
"[{49, 2959}]","[]",2,2,"(79960,82285);(82285,83240)"
"[{49, 2966}]","[]",2,1,"(58839,59668)"
"[{49, 2989}]","[]",2,1,"(59273,60041)"
"[{49, 2991}]","[]",2,2,"(2831,3343);(2831,3343)"
"[{49, 3150}]","[]",2,1,"(58462,60076)"
"[{49, 3152}]","[]",2,1,"(84659,85198)"
"[{49, 3271}]","[]",2,3,"(4662,5617);(15682,16304);(81658,82337)"
"[{49, 3325}]","[]",2,1,"(46644,47455)"
"[{49, 3362}]","[]",2,3,"(57849,59247);(77135,77950);(77737,78497)"
"[{49, 3554}]","[]",2,1,"(27318,27997)"
"[{49, 3617}]","[]",2,5,"(9373,10619);(20728,21234);(21014,21526);(21188,21780);(59096,60002)"
"[{49, 3694}]","[]",2,1,"(3040,3541)"
"[{49, 3736}]","[]",2,3,"(2062,2586);(2754,3343);(2754,3664)"
"[{49, 3760}]","[]",2,3,"(27215,27817);(27215,27997);(84834,85492)"
"[{49, 3982}]","[]",2,1,"(6332,6847)"
"[{49, 3989}]","[]",2,4,"(58333,58858);(58688,59323);(58929,59850);(73864,74569)"
"[{49, 4031}]","[]",2,1,"(65627,66287)"
"[{49, 4071}]","[]",2,1,"(23792,24674)"
"[{49, 4227}]","[]",2,1,"(58283,59298)"
"[{49, 4337}]","[]",2,2,"(26333,26846);(27721,28635)"
"[{49, 4345}]","[]",2,1,"(73247,74899)"
"[{49, 4651}]","[]",2,3,"(11964,12635);(13530,14167);(13530,14379)"
"[{49, 4699}]","[]",2,4,"(20176,20707);(20176,20707);(21070,21575);(49552,50439)"
"[{49, 4721}]","[]",2,1,"(30012,30572)"
"[{49, 4884}]","[]",2,3,"(61787,62810);(62752,63775);(83996,85271)"
"[{49, 4995}]","[]",2,3,"(61818,62784);(62587,63087);(62886,64063)"
"[{49, 5039}]","[]",2,1,"(63265,64022)"
"[{49, 5153}]","[]",2,3,"(13634,14166);(69803,70517);(70447,71405)"
"[{49, 5283}]","[]",2,3,"(76618,77364);(76969,77534);(77201,78288)"
"[{49, 5729}]","[]",2,1,"(31181,31785)"
"[{49, 5730}]","[]",2,2,"(31003,32094);(81357,81973)"
"[{49, 6129}]","[]",2,5,"(15990,16496);(16311,16874);(17188,17968);(54402,54908);(54669,55829)"
"[{49, 6344}]","[]",2,1,"(66181,66903)"
"[{49, 7206}]","[]",2,2,"(37884,39685);(83789,85300)"
"[{49, 7647}]","[]",2,4,"(38888,39458);(84430,84955);(84818,85318);(84955,85631)"
"[{49, 7672}]","[]",2,1,"(13538,14057)"
"[{49, 8692}]","[]",2,1,"(10925,11511)"
"[{49, 8731}]","[]",2,2,"(37940,39692);(84439,84968)"
"[{49, 8979}]","[]",2,2,"(11935,14200);(79947,82323)"
"[{49, 9151}]","[]",2,1,"(87489,88155)"
"[{49, 9502}]","[]",2,6,"(15644,16258);(15919,16578);(16565,18450);(18138,18843);(20828,21393);(38118,39746)"
"[{49, 9556}]","[]",2,8,"(16389,17195);(17525,18160);(17525,18160);(42616,43554);(44345,45225);(45627,46188);(45801,46583);(49349,50239)"
"[{49, 9580}]","[]",2,1,"(50184,51111)"
"[{49, 9618}]","[]",2,3,"(16886,17441);(16886,17504);(70627,71278)"
"[{49, 9670}]","[]",2,3,"(69441,69978);(69912,71278);(73810,74310)"
"[{49, 9844}]","[]",2,1,"(84656,85196)"
"[{49, 10126}]","[]",2,1,"(19749,20713)"
"[{49, 10171}]","[]",2,2,"(19647,20818);(20653,21393)"
"[{49, 10424}]","[]",2,4,"(21807,22331);(76439,78791);(78632,79192);(82416,83072)"
"[{49, 10443}]","[]",2,1,"(31105,31607)"
"[{49, 10445}]","[]",2,1,"(81321,81846)"
"[{49, 10447}]","[]",2,3,"(22884,24157);(23840,24717);(34609,35111)"
"[{49, 10449}]","[]",2,1,"(70345,70876)"
"[{49, 10470}]","[]",2,1,"(23057,24017)"
"[{49, 10491}]","[]",2,3,"(23757,24281);(23757,24281);(24043,24543)"
"[{49, 10492}]","[]",2,2,"(38861,39495);(39376,39876)"
"[{49, 10514}]","[]",2,1,"(59397,60002)"
"[{49, 10516}]","[]",2,10,"(34966,35739);(35521,36432);(51756,52302);(58323,58968);(58637,59304);(59098,60389);(63484,63984);(72633,73253);(73071,74060);(74060,75078)"
"[{49, 10526}]","[]",2,2,"(23773,24346);(24182,24683)"
"[{49, 10612}]","[]",2,4,"(22723,24028);(23689,24239);(24028,24956);(24661,25161)"
"[{49, 10657}]","[]",2,1,"(80994,81753)"
"[{49, 10968}]","[]",2,1,"(70017,70876)"
"[{49, 11204}]","[]",2,2,"(62058,62569);(62058,62569)"
"[{49, 11689}]","[]",2,1,"(26602,27548)"
"[{49, 11696}]","[]",2,3,"(26486,27062);(26715,27253);(26995,27559)"
"[{49, 11748}]","[]",2,2,"(27846,28346);(27846,28346)"
"[{49, 11841}]","[]",2,1,"(30435,30967)"
"[{49, 12474}]","[]",2,2,"(34757,35306);(34757,35652)"
"[{49, 12492}]","[]",2,3,"(33815,34431);(34112,34652);(34415,35377)"
"[{49, 12504}]","[]",2,3,"(34757,35700);(35376,35876);(35418,35930)"
"[{49, 12509}]","[]",2,1,"(34049,34606)"
"[{49, 12859}]","[]",2,1,"(59585,60170)"
"[{49, 12926}]","[]",2,17,"(40420,41127);(40754,41305);(44508,45363);(52694,53598);(56817,57320);(60728,61673);(64559,65274);(67123,67623);(67123,67623);(68122,69359);(72104,73552);(73524,74529);(75161,76569);(76420,77400);(78728,79895);(82814,84481);(86474,87993)"
"[{49, 12930}]","[]",2,14,"(46358,47089);(57986,58486);(61768,62487);(62420,63064);(62665,63268);(65624,66184);(69396,70162);(70564,71105);(73025,74557);(76784,78070);(81004,81796);(83723,84582);(84441,85293);(87532,88082)"
"[{49, 12934}]","[]",2,1,"(70747,71278)"
"[{49, 12936}]","[]",2,2,"(57639,61812);(62157,62732)"
"[{49, 12944}]","[]",2,1,"(75505,76005)"
"[{49, 12947}]","[]",2,5,"(57626,58192);(57871,58379);(57955,58455);(58996,59682);(59598,60541)"
"[{49, 12960}]","[]",2,3,"(69809,70387);(76736,77304);(87633,88146)"
"[{49, 12962}]","[]",2,1,"(38662,39366)"
"[{49, 12982}]","[]",2,1,"(55397,55990)"
"[{49, 13042}]","[]",2,1,"(72764,74951)"
"[{49, 13044}]","[]",2,1,"(60296,60915)"
"[{49, 13190}]","[]",2,1,"(72125,72779)"
"[{49, 13335}]","[]",2,4,"(42155,43254);(42890,43618);(70291,70934);(70279,71638)"
"[{49, 13465}]","[]",2,1,"(41537,42078)"
"[{49, 13557}]","[]",2,2,"(80021,80610);(80506,81010)"
"[{49, 14099}]","[]",2,15,"(45508,46198);(46293,48501);(51152,51820);(58301,58828);(63116,63765);(63711,64211);(63816,64392);(69252,72098);(74203,74733);(76038,76576);(77065,77565);(77136,77901);(80038,82640);(82495,83006);(84359,85552)"
"[{49, 14100}]","[]",2,5,"(46854,47477);(70238,70870);(70475,71224);(80976,81591);(81665,82206)"
"[{49, 14387}]","[]",2,1,"(49618,52136)"
"[{49, 14635}]","[]",2,1,"(76954,77454)"
"[{49, 14805}]","[]",2,1,"(60781,61360)"
"[{49, 14873}]","[]",2,1,"(57808,59884)"
"[{49, 14934}]","[]",2,6,"(77986,78503);(79646,80592);(80785,81551);(81817,82317);(82137,82822);(84638,85462)"
"[{49, 15034}]","[]",2,1,"(61705,62831)"
"[{49, 15053}]","[]",2,1,"(61452,62021)"
"[{49, 15128}]","[]",2,3,"(66967,67711);(67238,67738);(67251,67751)"
"[{49, 15493}]","[]",2,1,"(73611,74209)"
"[{49, 15579}]","[]",2,2,"(72839,73847);(73547,74774)"
"[{49, 15619}]","[]",2,10,"(72802,75740);(75959,76736);(79144,81194);(81569,82125);(81947,83042);(82775,83752);(83436,83940);(83514,84418);(84855,85647);(85647,86527)"
"[{49, 15799}]","[]",2,1,"(76142,77087)"
"[{49, 15833}]","[]",2,1,"(76440,78371)"
"[{49, 15880}]","[]",2,2,"(77202,77809);(81421,82168)"
"[{49, 16011}]","[]",2,1,"(79944,82323)"
"[{49, 16012}]","[]",2,1,"(79946,82323)"
"[{49, 16014}]","[]",2,1,"(79980,81014)"
"[{49, 16156}]","[]",2,2,"(83789,84327);(84183,85403)"
"[{49, 16218}]","[]",2,1,"(83756,86021)"
"[{49, 16431}]","[]",2,1,"(87449,88152)"
"[{49, 16432}]","[]",2,1,"(87449,88150)"
"[{54, 15833}]","[]",2,1,"(76779,78303)"
"[{61, 13042}]","[]",2,3,"(73234,73928);(73558,74071);(73838,74446)"
"[{66, 8979}]","[]",2,1,"(13387,14057)"
"[{66, 13042}]","[]",2,1,"(73085,74419)"
"[{66, 15833}]","[]",2,1,"(76440,78371)"
"[{66, 16011}]","[]",2,1,"(79944,82049)"
"[{66, 16012}]","[]",2,2,"(80036,81192);(80795,81824)"
"[{66, 16218}]","[]",2,2,"(83756,85753);(85414,85976)"
"[{66, 16431}]","[]",2,1,"(87449,87982)"
"[{66, 16432}]","[]",2,1,"(87449,87982)"
"[{79, 16431}]","[]",2,1,"(87449,88120)"
"[{79, 16432}]","[]",2,1,"(87449,88007)"
"[{80, 16011}]","[]",2,1,"(81136,81668)"
"[{80, 16218}]","[]",2,2,"(84630,85215);(84630,85215)"
"[{90, 13042}]","[]",2,1,"(72764,74951)"
"[{90, 15833}]","[]",2,2,"(76440,77077);(76926,78318)"
"[{90, 16011}]","[]",2,2,"(80129,81197);(81374,82173)"
"[{90, 16218}]","[]",2,2,"(84541,85154);(85033,85533)"
"[{90, 16431}]","[]",2,1,"(87449,88090)"
"[{102, 13042}]","[]",2,1,"(74203,74808)"
"[{102, 15833}]","[]",2,3,"(76850,77373);(77124,77625);(77219,77727)"
"[{102, 16011}]","[]",2,2,"(80469,81390);(81312,81887)"
"[{104, 226}]","[]",2,1,"(55488,56129)"
"[{111, 13042}]","[]",2,2,"(73167,73966);(73966,74580)"
"[{111, 15833}]","[]",2,1,"(76440,77480)"
"[{111, 16011}]","[]",2,2,"(79944,80515);(80499,81855)"
"[{111, 16218}]","[]",2,3,"(84008,84894);(84894,85515);(84894,85623)"
"[{111, 16431}]","[]",2,1,"(87449,88022)"
"[{111, 16432}]","[]",2,1,"(87449,88022)"
"[{118, 977}]","[]",2,1,"(8343,9309)"
"[{171, 1035}]","[]",2,1,"(14257,14788)"
"[{171, 16011}]","[]",2,2,"(79944,80450);(81321,81876)"
"[{171, 16218}]","[]",2,1,"(84059,84731)"
"[{176, 272}]","[]",2,1,"(74316,74816)"
"[{176, 807}]","[]",2,1,"(66980,67575)"
"[{176, 13042}]","[]",2,1,"(72790,74849)"
"[{176, 16011}]","[]",2,1,"(81483,82060)"
"[{176, 16218}]","[]",2,1,"(84982,85698)"
"[{177, 16218}]","[]",2,1,"(83756,84378)"
"[{180, 13042}]","[]",2,1,"(73399,73995)"
"[{186, 15833}]","[]",2,1,"(77602,78257)"
"[{226, 272}]","[]",2,5,"(27598,28098);(27641,28277);(42957,43590);(63089,63714);(70708,71644)"
"[{226, 807}]","[]",2,1,"(66896,67432)"
"[{226, 2239}]","[]",2,9,"(17244,17956);(24239,24798);(27598,28271);(31197,32192);(35573,36136);(38827,39383);(47068,47660);(63089,63967);(70727,71291)"
"[{226, 8731}]","[]",2,1,"(38648,39550)"
"[{226, 13042}]","[]",2,1,"(73974,74916)"
"[{226, 14387}]","[]",2,1,"(51431,52033)"
"[{226, 15833}]","[]",2,1,"(77108,78360)"
"[{226, 16218}]","[]",2,1,"(84412,85997)"
"[{238, 13042}]","[]",2,1,"(72969,74027)"
"[{238, 15833}]","[]",2,3,"(76621,77128);(76808,78042);(77771,78353)"
"[{238, 16011}]","[]",2,2,"(80083,81115);(80781,82211)"
"[{238, 16218}]","[]",2,2,"(83756,84317);(84450,85509)"
"[{238, 16431}]","[]",2,1,"(87449,88114)"
"[{238, 16432}]","[]",2,1,"(87449,87953)"
"[{251, 15833}]","[]",2,1,"(76793,77307)"
"[{259, 13042}]","[]",2,1,"(73551,74051)"
"[{263, 15833}]","[]",2,1,"(77347,78114)"
"[{268, 15833}]","[]",2,1,"(77270,77788)"
"[{271, 272}]","[]",2,14,"(2691,3402);(23811,24942);(35176,36100);(39144,39644);(42838,43900);(46847,47849);(51302,51954);(51666,52166);(55271,56252);(59414,60063);(63160,63873);(70670,71233);(81508,82125);(84994,85960)"
"[{271, 390}]","[]",2,1,"(43116,43639)"
"[{271, 8979}]","[]",2,1,"(81227,81938)"
"[{271, 16218}]","[]",2,1,"(84823,85645)"
"[{272, 390}]","[]",2,2,"(42338,42838);(43107,43639)"
"[{272, 13042}]","[]",2,1,"(73632,74948)"
"[{272, 16218}]","[]",2,1,"(84820,85645)"
"[{298, 545}]","[]",2,1,"(22897,23397)"
"[{298, 16431}]","[]",2,1,"(87531,88062)"
"[{298, 16432}]","[]",2,1,"(87531,88062)"
"[{302, 13042}]","[]",2,1,"(73610,74148)"
"[{311, 8979}]","[]",2,1,"(13363,13865)"
"[{311, 13042}]","[]",2,1,"(73832,74746)"
"[{311, 15833}]","[]",2,1,"(76440,78287)"
"[{311, 16011}]","[]",2,1,"(80159,82306)"
"[{311, 16218}]","[]",2,2,"(84195,84731);(84295,85202)"
"[{311, 16431}]","[]",2,1,"(87449,88150)"
"[{320, 15833}]","[]",2,2,"(77169,77670);(77247,78370)"
"[{321, 15833}]","[]",2,2,"(77387,77946);(77387,78211)"
"[{339, 15833}]","[]",2,3,"(76440,77324);(76868,77564);(77287,77805)"
"[{353, 1860}]","[]",2,4,"(1925,2601);(5485,6746);(6495,7002);(9539,10137)"
"[{375, 16218}]","[]",2,2,"(84302,85066);(84302,85433)"
"[{380, 16218}]","[]",2,3,"(83997,84530);(85036,85536);(85112,85932)"
"[{406, 10516}]","[]",2,2,"(59388,60048);(74060,74915)"
"[{406, 13042}]","[]",2,2,"(73926,74576);(73926,74793)"
"[{406, 16218}]","[]",2,1,"(84505,85147)"
"[{414, 13042}]","[]",2,1,"(72764,74950)"
"[{414, 15833}]","[]",2,2,"(76519,77019);(77298,77996)"
"[{414, 16218}]","[]",2,1,"(83756,85990)"
"[{419, 582}]","[]",2,1,"(58771,59526)"
"[{419, 3362}]","[]",2,1,"(58348,58883)"
"[{419, 12936}]","[]",2,1,"(58348,59141)"
"[{419, 15833}]","[]",2,1,"(77028,78342)"
"[{421, 15833}]","[]",2,1,"(77249,77777)"
"[{427, 16011}]","[]",2,1,"(80097,80768)"
"[{439, 15833}]","[]",2,2,"(76440,77487);(77695,78277)"
"[{439, 16011}]","[]",2,1,"(80080,80975)"
"[{439, 16012}]","[]",2,1,"(80216,80843)"
"[{439, 16218}]","[]",2,1,"(83797,84708)"
"[{439, 16431}]","[]",2,1,"(87514,88150)"
"[{439, 16432}]","[]",2,1,"(87628,88150)"
"[{442, 16218}]","[]",2,1,"(83756,85966)"
"[{465, 13042}]","[]",2,3,"(72764,73556);(73206,73711);(73379,74685)"
"[{476, 13042}]","[]",2,2,"(73333,73870);(73785,74299)"
"[{476, 15833}]","[]",2,1,"(77259,78260)"
"[{476, 16011}]","[]",2,1,"(81312,82270)"
"[{476, 16218}]","[]",2,1,"(84862,85531)"
"[{523, 15833}]","[]",2,1,"(77540,78243)"
"[{545, 16431}]","[]",2,1,"(87449,88083)"
"[{545, 16432}]","[]",2,1,"(87449,88081)"
"[{566, 582}]","[]",2,1,"(76255,76855)"
"[{571, 15833}]","[]",2,1,"(77171,77872)"
"[{582, 15833}]","[]",2,2,"(76440,77358);(77249,78370)"
"[{648, 770}]","[]",2,1,"(13790,15042)"
"[{648, 1035}]","[]",2,1,"(14232,14905)"
"[{650, 16218}]","[]",2,2,"(83756,84631);(84313,85387)"
"[{652, 15833}]","[]",2,1,"(76960,78370)"
"[{704, 15833}]","[]",2,2,"(76440,77335);(77079,78303)"
"[{731, 1282}]","[]",2,2,"(38383,38969);(38383,39308)"
"[{767, 16011}]","[]",2,2,"(79966,80519);(80142,81805)"
"[{767, 16012}]","[]",2,3,"(80266,80795);(80592,81211);(80978,81478)"
"[{770, 1035}]","[]",2,1,"(13790,14924)"
"[{782, 6344}]","[]",2,2,"(65611,66181);(65871,66371)"
"[{809, 16156}]","[]",2,1,"(84142,85151)"
"[{809, 16218}]","[]",2,1,"(83756,85966)"
"[{810, 886}]","[]",2,1,"(84526,85052)"
"[{810, 16218}]","[]",2,2,"(83756,85598);(85503,86020)"
"[{818, 16218}]","[]",2,1,"(85114,85734)"
"[{825, 15833}]","[]",2,6,"(76839,77340);(76914,77418);(76839,77340);(76914,77418);(77272,77875);(77564,78342)"
"[{886, 16218}]","[]",2,1,"(83756,85234)"
"[{911, 16431}]","[]",2,1,"(87449,88060)"
"[{911, 16432}]","[]",2,1,"(87529,88060)"
"[{914, 15833}]","[]",2,2,"(76440,77779);(77370,78213)"
"[{957, 16011}]","[]",2,1,"(81363,81966)"
"[{957, 16431}]","[]",2,1,"(87532,88147)"
"[{1005, 16218}]","[]",2,1,"(84310,84860)"
"[{1026, 16218}]","[]",2,1,"(84661,85356)"
"[{1147, 3617}]","[]",2,4,"(5855,6672);(9514,10431);(20699,21780);(59169,60002)"
"[{1343, 15833}]","[]",2,1,"(77005,77505)"
"[{1460, 15833}]","[]",2,1,"(76651,77460)"
"[{1460, 16218}]","[]",2,1,"(84295,85313)"
"[{1487, 16431}]","[]",2,1,"(87449,88102)"
"[{1487, 16432}]","[]",2,1,"(87449,88102)"
"[{1498, 15833}]","[]",2,1,"(76665,77442)"
"[{1610, 14934}]","[]",2,4,"(79787,80761);(81974,82550);(82133,82640);(82550,83075)"
"[{1610, 16011}]","[]",2,2,"(79944,80761);(81115,81644)"
"[{1617, 15833}]","[]",2,1,"(76900,77771)"
"[{1694, 13042}]","[]",2,1,"(73218,74703)"
"[{1705, 16011}]","[]",2,1,"(80636,81761)"
